"Name","RunTime","Rating","Votes"
"Orchestra Wives (1942)","1h 38min",6.9,822
"Outlaws of Boulder Pass (1942)","58min",5.6,56
"Over My Dead Body (1942)","1h 8min",6.5,38
"Overland Mail (1942)","4h 39min",6.7,48
"Overland Stagecoach (1942)","58min",6.1,14
"Pacific Rendezvous (1942)","1h 16min",5.9,159
"The Palm Beach Story (1942)","1h 28min",7.5,10955
"Panama Hattie (1942)","1h 19min",6,396
"The Panther's Claw (1942)","1h 10min",5.8,200
"Parachute Nurse (1942)","1h 3min",5.6,31
"Pardon My Sarong (1942)","1h 24min",6.9,2155
"Pardon My Stripes (1942)","1h 4min",6.2,8
"Pastor Angelicus (1942)","1h 10min",6.5,23
"Pazzo d'amore (1942)","1h 23min",NA,NA
"Perils of Nyoka (1942)","4h 21min",6.7,137
"Perils of the Royal Mounted (1942)","4h 35min",7.2,18
"Phantom Killer (1942)","1h 1min",5.3,150
"The Pied Piper (1942)","1h 27min",7.1,514
"Pierre of the Plains (1942)","1h 6min",5.1,83
"Un pilota ritorna (1942)","1h 27min",5.6,214
"Pittsburgh (1942)","1h 32min",6.6,1089
"El pobre rico (1942)","1h 38min",NA,NA
"Police Bullets (1942)","1h 1min",5.5,11
"The Postman Didn't Ring (1942)","1h 8min",6.7,21
"Powder Town (1942)","1h 19min",5.5,173
"Prairie Pals (1942)","58min",5,31
"The Pride of the Yankees (1942)","2h 8min",7.7,9978
"Priorities on Parade (1942)","1h 19min",6.6,17
"Prisoner of Japan (1942)","1h 4min",5,61
"Private Buckaroo (1942)","1h 8min",6,401
"Private Snuffy Smith (1942)","1h 7min",4.6,121
"Professor Creeps (1942)","1h 3min",NA,NA
"O Pátio das Cantigas (1942)","2h 1min",7.8,1131
"4 passi fra le nuvole (1942)","1h 35min",7.5,386
"Queen of Broadway (1942)","1h 4min",6,39
"Quiet Please: Murder (1942)","1h 10min",6.4,283
"Raiders of the West (1942)","1h",5.5,8
"Random Harvest (1942)","2h 6min",8,7009
"Rantasuon raatajat (1942)","1h 30min",4.9,35
"Raza (1942)","1h 53min",3.2,534
"Reap the Wild Wind (1942)","2h 3min",6.7,2932
"The Remarkable Andrew (1942)","1h 21min",6.2,145
"Rembrandt (1942)","1h 39min",5.1,28
"Remember Pearl Harbor (1942)","1h 15min",6.1,43
"Reunion in France (1942)","1h 44min",6.3,1461
"Rid i natt! (1942)","1h 46min",6.3,59
"Ride 'Em Cowboy (1942)","1h 22min",6.7,1449
"Riders of the Northland (1942)","58min",5.6,33
"Riders of the West (1942)","58min",7,60
"Right to the Heart (1942)","1h 14min",NA,NA
"Rings on Her Fingers (1942)","1h 26min",6.7,714
"Rio Rita (1942)","1h 31min",6.2,1109
"Road to Morocco (1942)","1h 22min",7.1,5095
"Rojo y negro (1942)","1h 20min",6.4,100
"Rolling Down the Great Divide (1942)","59min",3.2,13
"Romance on the Range (1942)","1h 3min",6.7,93
"Rose of Tralee (1942)","1h 17min",NA,NA
"Rospiggar (1942)","1h 29min",4.8,29
"Roxie Hart (1942)","1h 15min",6.9,1614
"Rubber Racketeers (1942)","1h 7min",5.5,76
"La rueda de la vida (1942)","1h 32min",6.6,9
"SOS Coast Guard (1942)","1h 9min",6.5,17
"Sabotage Squad (1942)","1h",6.2,12
"Sabotage at Sea (1942)","1h 1min",5.3,34
"Saboteur (1942)","PG",7.1,23711
"Salute John Citizen (1942)","1h 36min",6.3,23
"Scattergood Rides High (1942)","1h 6min",5.2,17
"Scattergood Survives a Murder (1942)","1h 6min",6.5,28
"Schicksal (1942)","1h 32min",7.1,15
"Se io fossi onesto (1942)","1h 18min",6.1,18
"Secret Agent of Japan (1942)","1h 12min",6.9,71
"The Secret Code (1942)","4h 35min",7.7,49
"Secret Mission (1942)","1h 34min",5.5,360
"Sekretar raykoma (1942)","1h 31min",6.4,40
"Seven Days' Leave (1942)","1h 27min",5.9,297
"Seven Miles from Alcatraz (1942)","1h 2min",5.8,257
"Seven Sweethearts (1942)","1h 38min",6.5,400
"Sexlingar (1942)","1h 35min",5.3,22
"She's in the Army (1942)","1h 3min",6,7
"Shepherd of the Ozarks (1942)","1h 10min",5.8,6
"Sherlock Holmes and the Secret Weapon (1942)","1h 8min",6.6,5486
"Sherlock Holmes and the Voice of Terror (1942)","1h 5min",6.6,4184
"Ship Ahoy (1942)","1h 35min",6.5,534
"Shut My Big Mouth (1942)","1h 11min",6.1,107
"Sieben Jahre Glück (1942)","1h 30min",5.6,26
"Siempre mujeres (1942)","1h 32min",NA,NA
"Signorinette (1942)","1h 26min",NA,NA
"The Silver Bullet (1942)","58min",5.7,70
"Silver Queen (1942)","1h 20min",5.8,133
"Simplet (1942)","1h 28min",6.6,68
"Sin Town (1942)","1h 13min",6.2,38
"Sing Your Worries Away (1942)","1h 10min",5.9,148
"En sjöman i frack (1942)","1h 29min",4,21
"Sleepytime Gal (1942)","1h 24min",7.6,29
"Smart Alecks (1942)","1h 7min",5.9,471
"Smith of Minnesota (1942)","1h 6min",6.9,7
"So ein Früchtchen (1942)","1h 24min",NA,NA
"Sol över Klara (1942)","1h 43min",4.1,28
"Somewhere I'll Find You (1942)","1h 48min",6.1,737
"Somewhere in Camp (1942)","1h 28min",5.1,33
"Sommerliebe (1942)","1h 30min",6.3,10
"Son of Fury: The Story of Benjamin Blake (1942)","12",7.1,1471
"Song of the Islands (1942)","1h 16min",6.3,207
"Soy puro mexicano (1942)","2h 5min",6.3,24
"The Spirit of Stanford (1942)","1h 13min",2.9,29
"The Spoilers (1942)","1h 27min",6.7,2509
"Springtime in the Rockies (1942)","1h 31min",6.7,592
"Spy Ship (1942)","1h 2min",6,61
"Spy Smasher (1942)","PG",6.9,271
"Stagecoach Buckaroo (1942)","58min",5.8,68
"Stand By All Networks (1942)","1h 5min",5.6,59
"Star Spangled Rhythm (1942)","1h 39min",6.6,524
"Stardust on the Sage (1942)","1h 5min",6.5,63
"Stasera niente di nuovo (1942)","1h 30min",5.5,15
"Steibruch (1942)","1h 39min",8.5,22
"Stimme des Herzens (1942)","1h 28min",NA,NA
"The Strange Case of Doctor Rx (1942)","1h 6min",5.4,392
"Street of Chance (1942)","1h 14min",6.3,388
"Strictly in the Groove (1942)","1h",6.8,18
"Su excelencia el mayordomo (1942)","1h 42min",NA,NA
"Submarine Raider (1942)","1h 4min",4.6,132
"Sunday Punch (1942)","1h 16min",5.8,186
"Sundown Jim (1942)","1h 3min",5.2,11
"The Sundown Kid (1942)","59min",NA,NA
"Sunset Serenade (1942)","58min",6.5,84
"Sunset on the Desert (1942)","1h 3min",6.4,80
"Suomisen Ollin tempaus (1942)","1h 31min",5.4,99
"Sweater Girl (1942)","1h 17min",7,36
"Sweetheart of the Fleet (1942)","1h 5min",NA,NA
"La symphonie fantastique (1942)","1h 35min",6,108
"Syncopation (1942)","1h 28min",6.3,193
"Synnin puumerkki (1942)","1h 31min",5,22
"Szeretö fia Péter (1942)","1h 35min",6,47
"Szíriusz (1942)","1h 38min",6.1,35
"Ta hand om Ulla (1942)","1h 51min",5.4,14
"Take a Letter Darling (1942)","1h 32min",6.7,482
"Tales of Manhattan (1942)","1h 58min",7.3,2030
"Talk About Jacqueline (1942)","1h 24min",6.8,9
"The Talk of the Town (1942)","1h 58min",7.5,7564
"Tarzan's New York Adventure (1942)","1h 11min",6.6,3083
"Ten Gentlemen from West Point (1942)","1h 42min",6.4,238
"Texas Man Hunt (1942)","1h",4.4,5
"That Other Woman (1942)","1h 15min",6.1,31
"There's One Born Every Minute (1942)","1h",5.8,117
"They All Kissed the Bride (1942)","1h 25min",6.2,584
"Went the Day Well? (1942)","1h 32min",7.5,3258
"They Raid by Night (1942)","1h 13min",4.4,209
"This Above All (1942)","1h 50min",6.8,1074
"This Gun for Hire (1942)","1h 21min",7.4,8502
"This Time for Keeps (1942)","1h 13min",5.7,149
"This Was Paris (1942)","1h 17min",5.7,76
"Those Kids from Town (1942)","1h 22min",NA,NA
"Thru Different Eyes (1942)","1h 4min",5.9,35
"Thunder Birds: Soldiers of the Air (1942)","1h 18min",6.2,416
"Thunder River Feud (1942)","58min",6.2,55
"Thunder Rock (1942)","1h 52min",6.6,644
"Timber! (1942)","1h",4.2,8
"Time to Kill (1942)","1h 1min",6.5,199
"Tish (1942)","1h 24min",6.3,203
"To Be or Not to Be (1942)","1h 39min",8.2,30931
"To the Shores of Tripoli (1942)","1h 26min",6,740
"Today I Hang (1942)","1h 3min",5.3,48
"Tombstone: The Town Too Tough to Die (1942)","1h 19min",6,102
"Tomorrow We Live (1942)","1h 4min",4.6,143
"Too Many Women (1942)","1h 7min",4.6,66
"Top Sergeant (1942)","1h 4min",5.7,10
"A Tornado in the Saddle (1942)","59min",4.9,38
"Torpedo Boat (1942)","1h 10min",7.5,12
"Tortilla Flat (1942)","1h 45min",6.3,1567
"Tough As They Come (1942)","1h 1min",6.4,25
"A Tragedy at Midnight (1942)","1h 8min",6.4,125
"The Traitor Within (1942)","1h 2min",NA,NA
"En trallande jänta (1942)","1h 39min",3.9,17
"Tramp Tramp Tramp! (1942)","1h 8min",5.8,20
"I 3 aquilotti (1942)","1h 20min",5.5,42
"Tre glada tokar (1942)","1h 42min",5.7,34
"Tre skojiga skojare (1942)","1h 20min",4.6,38
"Treat 'Em Rough (1942)","1h 1min",7.4,8
"True to the Army (1942)","1h 17min",6.9,26
"Trysil-Knut (1942)","1h 33min",6.5,35
"The Tuttles of Tahiti (1942)","1h 31min",6,328
"Twin Beds (1942)","1h 25min",5.2,88
"Two Yanks in Trinidad (1942)","1h 24min",6,23
"Tyrannens Fald (1942)","1h 28min",NA,NA
"A tökéletes család (1942)","1h 14min",7.2,16
"Ubiytsy vykhodyat na dorogu (1942)","1h",7.4,61
"Uncensored (1942)","1h 23min",6.7,7
"Undercover Man (1942)","1h 8min",6.7,131
"Underground Agent (1942)","1h 10min",6.2,12
"The Undying Monster (1942)","1h 3min",6.2,1135
"Une femme disparaît (1942)","1h 44min",5.8,6
"Unpublished Story (1942)","1h 32min",6.4,180
"Unseen Enemy (1942)","1h 2min",5.4,14
"Valley of Hunted Men (1942)","1h",7.2,65
"The Valley of Vanishing Men (1942)","4h 40min",6.9,33
"Valley of the Sun (1942)","1h 18min",5.9,313
"The Vanishing Virginian (1942)","1h 37min",6.8,242
"Varaventtiili (1942)","1h 40min",6.2,60
"Vengeance of the West (1942)","1h 1min",6.8,8
"Der verkaufte Großvater (1942)","1h 40min",8.1,7
"Vi hemslavinnor (1942)","1h 30min",6.7,55
"Via delle cinque lune (1942)","1h 21min",6.6,5
"Viaje sin destino (1942)","1h 13min",6.8,27
"Vidas cruzadas (1942)","1h 4min",NA,NA
"Le vie del cuore (1942)","1h 23min",NA,NA
"El viejo Hucha (1942)","1h 30min",7.5,28
"Viel Lärm um Nixi (1942)","1h 45min",NA,NA
"La virgen que forjó una patria (1942)","1h 50min",7.3,26
"Les visiteurs du soir (1942)","2h",7.3,1944
"Vom Schicksal verweht (1942)","1h 35min",5.8,17
"Vårat gäng (1942)","1h 30min",5.4,48
"Wake Island (1942)","1h 28min",6.8,1814
"The War Against Mrs. Hadley (1942)","1h 26min",6.5,366
"War Dogs (1942)","1h 4min",6,64
"Hawai · Maree oki kaisen (1942)","1h 56min",6.5,86
"We Are the Marines (1942)","1h 10min",6.2,8
"We Were Dancing (1942)","1h 35min",6.2,386
"We'll Smile Again (1942)","1h 33min",5.5,22
"West of Tombstone (1942)","59min",6.4,20
"West of the Law (1942)","1h",7.2,46
"What's Cookin' (1942)","1h 9min",7.3,48
"When Johnny Comes Marching Home (1942)","1h 14min",6.9,49
"Whispering Ghosts (1942)","1h 15min",6.1,108
"Whistling in Dixie (1942)","1h 14min",6.7,588
"White Cargo (1942)","1h 28min",6,635
"Who Done It? (1942)","1h 17min",7.5,2307
"Who Is Hope Schuyler? (1942)","59min",5.5,30
"Wiener Blut (1942)","1h 46min",6.6,129
"The Wife Takes a Flyer (1942)","1h 26min",6.3,121
"Wildcat (1942)","1h 10min",5.7,88
"Ein Windstoß (1942)","1h 16min",6.9,9
"Wings for the Eagle (1942)","1h 24min",5.9,218
"Wir machen Musik (1942)","1h 35min",6.8,141
"Woman of the Year (1942)","1h 54min",7.2,9204
"Wrecking Crew (1942)","1h 13min",6.1,66
"A Yank at Eton (1942)","1h 28min",6.2,380
"A Yank in Libya (1942)","1h 7min",4.4,169
"A Yank on the Burma Road (1942)","1h 7min",5.4,149
"Yankee Doodle Dandy (1942)","2h 6min",7.7,14235
"The Yanks Are Coming (1942)","1h 5min",4.2,43
"Yli rajan (1942)","1h 22min",5.3,38
"Yo bailé con don Porfirio (1942)","1h 42min",7.2,20
"Yokel Boy (1942)","1h 9min",6.2,12
"You Can't Escape Forever (1942)","1h 17min",6.2,201
"You Were Never Lovelier (1942)","1h 37min",7.2,3321
"You're Telling Me (1942)","1h",5.9,19
"Young America (1942)","1h 13min",5.5,16
"The Young Mr. Pitt (1942)","1h 58min",6.7,314
"Youth on Parade (1942)","1h 12min",5.6,38
"The Yukon Patrol (1942)","1h 8min",4.6,9
"Zwischen Himmel und Erde (1942)","1h 39min",NA,NA
"En äventyrare (1942)","1h 56min",4.5,15
"Apache Trail (1942)","1h 6min",5.7,244
"The Boss of Big Town (1942)","1h 2min",5.2,80
"Commandos Strike at Dawn (1942)","1h 38min",6.7,729
"The Daring Young Man (1942)","1h 13min",6.1,62
"Eyes of the Underworld (1942)","1h 1min",6.2,90
"Junior Army (1942)","1h 10min",6.1,30
"Lady from Chungking (1942)","1h 6min",5.5,153
"Laugh Your Blues Away (1942)","1h 3min",NA,NA
"Miss V from Moscow (1942)","1h 13min",5.2,65
"Mug Town (1942)","1h",6.6,22
"A Night to Remember (1942)","1h 31min",6.7,997
"The Old Chisholm Trail (1942)","PG",6,98
"The Ox-Bow Incident (1942)","1h 15min",8,21065
"The Pay Off (1942)","1h 14min",5.6,182
"The Rangers Take Over (1942)","1h",5.9,15
"Rhythm Parade (1942)","1h 8min",6.2,17
"Secrets of the Underground (1942)","1h 10min",6.7,18
"Stand by for Action (1942)","1h 49min",6.6,529
"Stinsen på Lyckås (1942)","1h 44min",4.9,17
"Suspected Person (1942)","1h 18min",5.8,88
"Tennessee Johnson (1942)","1h 43min",6.6,499
"Arsenic and Old Lace (1942)","1h 58min",8,65597
"La nuit fantastique (1942)","1h 43min",6.9,280
"Cuando viajan las estrellas (1942)","1h 48min",7.2,29
"Suomenlahdelta Äänisjärvelle (1942)","1h 41min",NA,NA
"Ta' briller på (1942)","1h 24min",6.1,12
"Baby på eventyr (1942)","1h 34min",6.6,28
"Tordenskjold går i land (1942)","1h 31min",5.5,14
"La maestrita de los obreros (1942)","1h 37min",7.3,13
"Melodías de América (1942)","1h 34min",8.6,7
"Ballade i Nyhavn (1942)","1h 31min",6.5,31
"En herre i kjole og hvidt (1942)","1h 35min",7,27
"Et skud før midnat (1942)","1h 25min",4.7,15
"Søren Søndervold (1942)","2h",6.6,29
"Alle mand paa dæk (1942)","1h 35min",5.5,10
"Naar bønder elsker (1942)","1h 25min",3.2,6
"Natekspressen P903 (1942)","1h 30min",5.5,20
"Regnen holdt op (1942)","1h 30min",4.3,12
"Una signora dell'ovest (1942)","1h 25min",6.5,11
"Vi kunde ha' det saa rart (1942)","1h 22min",6.5,13
"Die Sache mit Styx (1942)","1h 43min",7.5,11
"Avioliittoyhtiö (1942)","1h 42min",6,45
"Niin se on poijaat! (1942)","1h 32min",3.8,38
"Puck (1942)","1h 37min",5.8,38
"Uuteen elämään (1942)","1h 50min",4.6,24
"Fronttheater (1942)","1h 35min",6,16
"Dollari-miljoona (1942)","1h 13min",NA,NA
"Kádár kontra Kerekes (1942)","1h 25min",NA,NA
"Basant (1942)","2h 26min",6.8,20
"Hangon motista Vienan kanavalle (1942)","1h 39min",NA,NA
"Kadétszerelem (1942)","1h 36min",4.2,5
"Cap au large (1942)","1h 24min",NA,NA
"Gabriela (1942)","1h 20min",5.7,7
"Khandan (1942)","2h 51min",5.9,13
"Prijdu hned (1942)","1h 33min",7,32
"Valentin Dobrotivý (1942)","1h 40min",7.5,82
"Antoon de flierefluiter (1942)","1h 30min",6.4,5
"Le bienfaiteur (1942)","1h 28min",6.2,103
"La fausse maîtresse (1942)","1h 25min",5.9,29
"Lettres d'amour (1942)","1h 50min",6.8,70
"Mariage d'amour (1942)","1h 22min",NA,NA
"Jawab (1942)","2h 37min",7.6,7
"Bharat Milap (1942)","2h 50min",6.6,9
"Meenakshi (1942)","2h 35min",7.2,12
"Anuschka (1942)","1h 41min",7.1,27
"Himmelhunde (1942)","1h 10min",4.6,10
"Hände hoch (1942)","1h 7min",4.2,10
"Die See ruft (1942)","1h 28min",NA,NA
"Zwei in einer großen Stadt (1942)","1h 20min",6.6,34
"Patrouille blanche (1942)","1h 29min",6.6,10
"Una storia d'amore (1942)","1h 35min",6.4,21
"Los tres mosqueteros (1942)","2h 16min",6.6,216
"Le voile bleu (1942)","1h 52min",6.1,65
"Historia de un gran amor (1942)","2h 35min",7,81
"Mil estudiantes y una muchacha (1942)","2h 16min",5.6,9
"Papá se desenreda (1942)","1h 15min",NA,NA
"Papá se enreda otra vez (1942)","1h 41min",NA,NA
"Secrets of a Co-Ed (1942)","1h 7min",5.4,38
"Jelmezbál (1942)","1h 31min",5.7,11
"Fièvres (1942)","2h 5min",6.6,30
"Haut le vent (1942)","1h 21min",NA,NA
"Le journal tombe à cinq heures (1942)","1h 38min",6.2,50
"Seishun no kiryû (1942)","1h 27min",7.5,20
"Adolescencia (1942)","1h 26min",6.3,10
"Okouzlená (1942)","1h 34min",6.2,11
"El viaje (1942)","1h 23min",5.1,9
"Amor último modelo (1942)","1h 15min",NA,NA
"Bajó un ángel del cielo (1942)","1h 20min",4.8,9
"La casa de los millones (1942)","1h 33min",7.3,19
"Claro de luna (1942)","1h 26min",6.2,10
"En el viejo Buenos Aires (1942)","1h 30min",5.8,6
"La maison des sept jeunes filles (1942)","1h 40min",6.3,10
"Malambo (1942)","1h 39min",6.8,15
"La mentirosa (1942)","1h 25min",6.2,16
"Secuestro sensacional (1942)","1h 9min",7.3,15
"Su primer baile (1942)","1h 32min",NA,NA
"Una vez en la vida (1942)","1h 15min",4.8,5
"Yo conocí a esa mujer (1942)","1h 32min",NA,NA
"L'appel du bled (1942)","1h 30min",NA,NA
"La duchesse de Langeais (1942)","1h 39min",6.6,56
"La abuelita (1942)","1h 34min",NA,NA
"Alejandra (1942)","1h 48min",6.2,8
"El baisano Jalil (1942)","1h 35min",7,102
"Regalo de reyes (1942)","1h 22min",NA,NA
"El verdugo de Sevilla (1942)","1h 37min",7.4,15
"¿Quién te quiere a tí? (1942)","1h 37min",NA,NA
"Incertidumbre (1942)","1h 23min",NA,NA
"Un nuevo amanecer (1942)","1h 16min",NA,NA
"P'al otro lado (1942)","1h 15min",NA,NA
"En el último piso (1942)","1h 13min",6.4,7
"Film and Reality (1942)","1h 43min",5,5
"Noche de bodas (1942)","1h 20min",8,10
"La novia de primavera (1942)","1h 8min",6.6,8
"The World at War (1942)","1h 6min",6.8,38
"Fantasmas en Buenos Aires (1942)","1h 29min",7.2,8
"Una notte dopo l'opera (1942)","1h 25min",NA,NA
"Sendas cruzadas (1942)","1h 10min",NA,NA
"Al toque de clarín (1942)","1h 10min",NA,NA
"Dernière aventure (1942)","1h 44min",NA,NA
"Mélodie pour toi (1942)","1h 27min",NA,NA
"Tú eres la paz (1942)","1h 14min",NA,NA
"El hermano José (1942)","1h 33min",NA,NA
"Patricia (1942)","1h 30min",NA,NA
"Pension Jonas (1942)","1h 38min",NA,NA
"L'ange gardien (1942)","1h 34min",NA,NA
"Le destin fabuleux de Désirée Clary (1942)","1h 57min",6.4,92
"La femme perdue (1942)","1h 35min",NA,NA
"Gran pensión La Alegría (1942)","1h 6min",NA,NA
"La loi du printemps (1942)","1h 40min",NA,NA
"Le grand combat (1942)","1h 25min",NA,NA
"Menschen die vorüberziehen (1942)","1h 44min",7,23
"Le moussaillon (1942)","1h 20min",NA,NA
"Soyez les bienvenus (1942)","1h 6min",NA,NA
"Vie privée (1942)","1h 20min",NA,NA
"Cartacalha reine des gitans (1942)","1h 35min",6.8,6
"La croisée des chemins (1942)","1h 30min",NA,NA
"Elvira Fernández vendedora de tiendas (1942)","1h 31min",7.1,25
"Historia de crímenes (1942)","1h 34min",7.4,18
"Una luz en la ventana (1942)","1h 12min",6.2,39
"Riding Through Nevada (1942)","58min",6.2,13
"Six petites filles en blanc (1942)","1h 35min",NA,NA
"Ven mi corazón te llama (1942)","1h 29min",6.3,9
"Le lit à colonnes (1942)","1h 47min",5.7,13
"Pontcarral colonel d'empire (1942)","2h 5min",6.3,31
"Ceniza al viento (1942)","1h 38min",6.9,9
"Huit hommes dans un château (1942)","1h 33min",5.9,10
"Mañana me suicido (1942)","1h 15min",7.9,17
"Mestecko na dlani (1942)","1h 32min",6.7,30
"Signé illisible (1942)","1h 40min",NA,NA
"À vos ordres Madame (1942)","1h 31min",6.6,9
"Vacaciones en el otro mundo (1942)","1h 30min",NA,NA
"La femme que j'ai le plus aimée (1942)","1h 30min",5.9,28
"Andorra ou les hommes d'Airain (1942)","1h 45min",NA,NA
"Seda sangre y sol (1942)","1h 35min",6.7,10
"Overland to Deadwood (1942)","59min",NA,NA
"Muzi nestárnou (1942)","1h 45min",6.9,33
"Caprices (1942)","1h 20min",6.1,33
"Caballería del imperio (1942)","2h 20min",6.3,11
"Les affaires sont les affaires (1942)","1h 22min",6.7,57
"Karel a já (1942)","1h 27min",7.5,24
"Our Girl Shirley (1942)","1h 5min",5.5,6
"Frédérica (1942)","1h 32min",5.9,12
"El ángel negro (1942)","2h 6min",6.9,28
"Secreto eterno (1942)","1h 43min",7.3,6
"¡Cuando la tierra tembló! (1942)","1h 17min",6.8,6
"Mi viuda alegre (1942)","1h 38min",NA,NA
"Roti (1942)","2h 33min",6.3,28
"Amanecer ranchero (1942)","1h 12min",NA,NA
"Los dos pilletes (1942)","1h 34min",NA,NA
"El que tenga un amor (1942)","1h 40min",7.5,14
"Garmil (1942)","2h 21min",NA,NA
"Jesús de Nazareth (1942)","1h 40min",5.5,36
"Unidos por el eje (1942)","1h 30min",NA,NA
"La vírgen morena (1942)","1h 38min",7.3,10
"Águila roja (1942)","1h 13min",6.4,10
"El gran secreto (1942)","1h 17min",7.4,7
"Zeven jongens en 'n ouwe schuit (1942)","1h 38min",6.6,10
"Annette et la dame blonde (1942)","1h 25min",6.7,15
"Feldzug im Osten (1942)","1h 20min",NA,NA
"Isten rabjai (1942)","1h 42min",5.4,14
"Nandanar (1942)","2h 22min",9,6
"Das Baje (1942)","2h 24min",NA,NA
"Ryba na suchu (1942)","1h 25min",6.8,55
"Romance à trois (1942)","1h 38min",5.4,10
"Bala Nagamma (1942)","3h 40min",6.7,13
"Kibô no aozora (1942)","1h 35min",NA,NA
"Afrika Korps (1942)","1h 21min",NA,NA
"Doode oogen (1942)","1h 5min",NA,NA
"Satyabhama (1942)","3h 3min",NA,NA
"Sous le manteau de la Vierge des Pauvres (1942)","2h",NA,NA
"El-muttahama (1942)","1h 45min",7.1,14
"Law kunt ghani (1942)","1h 48min",5.7,27
"L'homme qui joue avec le feu (1942)","1h 44min",NA,NA
"Tsubasa no gaika (1942)","1h 49min",7.3,28
"Ala masra el hayat (1942)","1h 15min",NA,NA
"Ali Baba wa al arbain harame (1942)","1h 42min",6.3,92
"¡Gaucho! (1942)","1h 20min",NA,NA
"Here Will I Nest (1942)","1h 30min",NA,NA
"Mar del Plata ida y vuelta (1942)","1h 25min",NA,NA
"Izpitanie (1942)","1h 31min",5.6,5
"De laatste dagen van een eiland (1942)","1h 20min",NA,NA
"Stoyne u kostenurka (1942)","1h 3min",NA,NA
"Volshebnoye zerno (1942)","1h 27min",6.5,30
"A Yank in Australia (1942)","1h 5min",6.9,9
"Haha no chizu (1942)","1h 43min",NA,NA
"Al canto del cucù (1942)","1h 41min",5.1,9
"Der Schuß von der Kanzel (1942)","1h 38min",6.6,10
"Utau tanuki goten (1942)","1h 26min",6.2,6
"Gentryfészek (1942)","1h 26min",6.1,9
"Geishunka (1942)","1h 14min",6.3,7
"Szabotázs (1942)","1h 22min",NA,NA
"Wakai sensei (1942)","1h 29min",NA,NA
"Der Kegelkönig (1942)","1h 29min",NA,NA
"United We Stand (1942)","1h 6min",NA,NA
"Kyoraku no mai (1942)","1h 28min",NA,NA
"Iga no suigetsu: Kenkumo sanjurokuki (1942)","1h 42min",NA,NA
"Koharu kyogen (1942)","1h 23min",NA,NA
"Estélyi ruha kötelezö (1942)","1h 35min",5.8,9
"L'oasis dans la tourmente (1942)","1h 45min",NA,NA
"Front am Himmel (1942)","1h 23min",NA,NA
"Der Glückshoger (1942)","1h 42min",NA,NA
"De Winzig simuliert (1942)","1h 34min",NA,NA
"De Wyberfind (1942)","1h 40min",NA,NA
"Sieg des Herzens (1942)","1h 35min",NA,NA
"Kölcsönkért férjek (1942)","1h 34min",NA,NA
"Shôgun to Sanbô to Hei (1942)","1h 49min",NA,NA
"Ômura Masujirô (1942)","1h 57min",NA,NA
"Strana rodnaya (1942)","1h 18min",7.4,5
"The Power of God (1942)","58min",NA,NA
"Keresztúton (1942)","1h 30min",6,5
"Négylovas hintó (1942)","1h 19min",NA,NA
"Oichi no kata (1942)","1h 28min",NA,NA
"Midori no daichi (1942)","1h 57min",NA,NA
"Chernomortsy (1942)","1h 5min",NA,NA
"Schweik gotovitsya k boyu (1942)","1h 1min",6.3,9
"Yamamatsuri bonten-uta (1942)","1h 37min",NA,NA
"Sumidagawa (1942)","1h 32min",NA,NA
"Aikoku no hana (1942)","1h 36min",NA,NA
"Kogen no Tsuki (1942)","1h 25min",NA,NA
"Minami no kaze mizue no maki (1942)","1h 33min",NA,NA
"Od Tatier po Azovské more (1942)","1h 6min",NA,NA
"Suiko den (1942)","1h 37min",NA,NA
